url,count
https://covid19.govt.nz/news-and-data/latest-news/covid-19-media-conference-16-february-2022/,17
https://covid19.govt.nz/covid-19-vaccines/covid-19-vaccine-facts-and-advice/covid-19-vaccination-your-questions-answered/,17
https://covid19.govt.nz/covid-19-vaccines/what-to-expect-when-you-get-your-vaccinations/,17
https://covid19.govt.nz/covid-19-vaccines/covid-19-vaccine-facts-and-advice/vaccine-advice-for-disabled-people/,17
https://covid19.govt.nz/covid-19-vaccines/covid-19-vaccine-facts-and-advice/,17
https://covid19.govt.nz/prepare-and-stay-safe/iwi-and-communities/support-and-information-for-seniors/,17
https://covid19.govt.nz/covid-19-vaccines/covid-19-vaccine-facts-and-advice/pregnancy-and-vaccination/,17
https://covid19.govt.nz/covid-19-vaccines/covid-19-vaccine-facts-and-advice/covid-19-vaccination-and-children/,17
https://covid19.govt.nz/covid-19-vaccines/covid-19-vaccine-facts-and-advice/how-to-talk-to-your-friends-and-whanau-about-the-covid-19-vaccine/,17
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/getting-your-covid-19-vaccine/,16
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-23-january-2022/,16
https://covid19.govt.nz/covid-19-vaccines/covid-19-vaccine-facts-and-advice/covid-19-vaccines-used-in-new-zealand/,16
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/proving-you-are-vaccinated/my-covid-record/,16
https://covid19.govt.nz/languages-and-resources/alternate-formats/audio-description/covid-19-vaccines-with-audio-description/,16
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/vaccinations-for-children/,16
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/vaccinations-for-children/protecting-your-tamariki-from-covid-19/,15
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-15-august-2022/,15
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-11-august-2022/,15
https://covid19.govt.nz/news-and-data/latest-news/new-zealand-to-stay-at-orange-as-winter-continues/,15
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/vaccinations-for-children/after-your-childs-pfizer-vaccination/,15
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-8-august-2022/,15
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-12-august-2022/,15
https://covid19.govt.nz/health-and-wellbeing/,15
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-9-august-2022/,15
https://covid19.govt.nz/covid-19-vaccines/vaccine-passes-and-certificates/proof-of-your-vaccination-status/my-covid-record/,15
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/care-and-isolation/after-you-have-had-covid-19/,15
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/getting-your-covid-19-vaccine/getting-your-booster-dose/,15
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/getting-your-covid-19-vaccine/how-to-find-trustworthy-information-and-avoid-scams/,15
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/getting-your-covid-19-vaccine/the-pfizer-vaccine/,15
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/travel/if-you-develop-covid-19-symptoms-while-visiting-new-zealand/,15
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-9-august-2/,15
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-31-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-5-september-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-1-september-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-5-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-30-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-18-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-16-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-24-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-19-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-2-september-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-22-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-23-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-29-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-25-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-26-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news?start=1040,14
https://covid19.govt.nz/about-our-covid-19-response/our-brand-story/,14
https://covid19.govt.nz/news-and-data/latest-news/covid-19-media-conference-17-august-2022/,14
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/care-and-isolation/medicines-to-treat-covid-19/,14
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/proving-you-are-vaccinated/my-vaccine-pass/,14
https://covid19.govt.nz/news-and-data/latest-news/covid-19-media-conference-4-august-2022/,14
https://covid19.govt.nz/news-and-data/latest-news/new-appointments-to-the-strategic-covid-19-public-health-advisory-group/,14
https://covid19.govt.nz/news-and-data/latest-news?start=1050,13
https://covid19.govt.nz/health-and-wellbeing/te-whare-tapa-wha/,13
https://covid19.govt.nz/testing-and-isolation/,13
https://covid19.govt.nz/testing-and-isolation/contact-tracing/,13
https://covid19.govt.nz/testing-and-isolation/contact-tracing/close-contacts/,13
https://covid19.govt.nz/testing-and-isolation/contact-tracing/household-contacts/,13
https://covid19.govt.nz/news-and-data/latest-news/covid-19-deaths-analysis-shows-importance-of-vaccines-in-saving-lives/,13
https://covid19.govt.nz/testing-and-isolation/if-you-have-covid-19/medicines-to-treat-covid-19/,13
https://covid19.govt.nz/testing-and-isolation/covid-19-testing/,13
https://covid19.govt.nz/testing-and-isolation/covid-19-testing/how-to-get-a-covid-19-test/,13
https://covid19.govt.nz/testing-and-isolation/covid-19-testing/how-to-use-a-rat/,13
https://covid19.govt.nz/testing-and-isolation/covid-19-testing/report-your-rat-with-my-covid-record/,13
https://covid19.govt.nz/testing-and-isolation/if-you-have-covid-19/,13
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-9-september-2022/,13
https://covid19.govt.nz/health-and-wellbeing/mental-wellbeing/where-to-go-for-help/,13
https://covid19.govt.nz/testing-and-isolation/if-you-have-covid-19/help-when-you-are-self-isolating/,13
https://covid19.govt.nz/testing-and-isolation/if-you-have-covid-19/how-to-self-isolate/,13
https://covid19.govt.nz/testing-and-isolation/if-you-have-covid-19/if-you-get-covid-19-while-travelling/,13
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-8-september-2022/,13
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/testing/how-to-use-a-rapid-antigen-test/,13
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-6-september-2022/,13
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/prepare-and-stay-safe/te-mau-maruha-wearing-a-face-mask/,13
https://covid19.govt.nz/health-and-wellbeing/family-and-sexual-violence-prevention/,13
https://covid19.govt.nz/news-and-data/latest-news/covid-19-protection-framework-retired-nz-moves-forward-with-certainty/,13
https://covid19.govt.nz/news-and-data/latest-news/covid-19-media-conference-7-september-2022/,13
https://covid19.govt.nz/current-phase-of-our-covid-19-response/,13
https://covid19.govt.nz/news-and-data/latest-news/covid-19-media-conference-14-august/,13
https://covid19.govt.nz/news-and-data/latest-news/covid-19-media-conference-21-september-2022/,13
https://covid19.govt.nz/about-our-covid-19-response/proactive-releases/covid-19-reviews-and-audits/reporting-of-the-progress-against-recommendations-to-improve-the-covid-19-response/,13
https://covid19.govt.nz/health-and-wellbeing/mental-wellbeing/free-tools-resources-and-apps/,13
https://covid19.govt.nz/about-our-covid-19-response/proactive-releases/covid-19-reviews-and-audits/,13
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/testing/is-your-household-ready-if-someone-gets-covid-19/,13
https://covid19.govt.nz/health-and-wellbeing/mental-wellbeing/,13
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/testing/,13
https://covid19.govt.nz/about-our-covid-19-response/history-of-the-covid-19-protection-framework-traffic-lights/,13
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/testing/how-to-get-a-rapid-antigen-test/,13
https://covid19.govt.nz/news-and-data/latest-news/long-covid-guidelines-released/,13
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/vaccines/proving-you-are-vaccinated/nz-pass-verifier-app/,13
https://covid19.govt.nz/health-and-wellbeing/mental-wellbeing/looking-after-your-mental-wellbeing/,13
https://covid19.govt.nz/news-and-data/latest-news/omicron-subvariant-bq1-1-detected-in-new-zealand/,13
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/testing/how-to-report-your-rapid-antigen-test-results/,13
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-13-september-2022/,13
https://covid19.govt.nz/health-and-wellbeing/mental-wellbeing/keep-children-safe-and-reassured/,13
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-12-september-2022/,13
https://covid19.govt.nz/news-and-data/latest-news/covid-19-media-conference-12-september-2022/,13
https://covid19.govt.nz/news-and-data/latest-news/update-on-covid-19-cases-3-august-2022/,12
https://covid19.govt.nz/covid-19-vaccines/how-to-get-a-covid-19-vaccination/what-to-expect-when-you-get-your-vaccinations/,12
https://covid19.govt.nz/news-and-data/latest-news?start=1070,12
https://covid19.govt.nz/health-and-wellbeing/how-to-access-healthcare/,12
https://covid19.govt.nz/news-and-data/social-media-and-newsletters/,12
https://covid19.govt.nz/news-and-data/latest-news?start=1060,12
https://covid19.govt.nz/covid-19-vaccines/how-to-get-a-covid-19-vaccination/,12
https://covid19.govt.nz/prepare-and-stay-safe/keep-up-healthy-habits/keep-track-of-where-youve-been/,12
https://covid19.govt.nz/news-and-data/latest-news/extraordinary-covid-19-powers-to-be-wound-down/,12
https://covid19.govt.nz/covid-19-vaccines/covid-19-vaccine-boosters/,12
https://covid19.govt.nz/testing-and-isolation/contact-tracing/how-to-use-the-contact-tracing-form/,12
https://covid19.govt.nz/prepare-and-stay-safe/keep-up-healthy-habits/,12
https://covid19.govt.nz/news-and-data/latest-news/covid-19-media-conference-16-november-2022/,11
https://covid19.govt.nz/news-and-data/latest-news/more-maori-and-pacific-peoples-eligible-for-second-covid-19-vaccine-booster/,11
https://covid19.govt.nz/prepare-and-stay-safe/about-covid-19/covid-19-infection-and-immunity/,11
https://covid19.govt.nz/testing-and-isolation/if-you-have-covid-19/long-covid/,11
https://covid19.govt.nz/news-and-data/social-media/,11
https://covid19.govt.nz/news-and-data/latest-news/royal-commission-to-draw-lessons-from-pandemic-response/,11
https://covid19.govt.nz/prepare-and-stay-safe/protect-yourself-and-others-from-covid-19/face-masks/,11
https://covid19.govt.nz/prepare-and-stay-safe/about-covid-19/covid-19-wastewater-testing/,11
https://covid19.govt.nz/prepare-and-stay-safe/protect-yourself-and-others-from-covid-19/,11
https://covid19.govt.nz/prepare-and-stay-safe/protect-yourself-and-others-from-covid-19/ventilation-and-covid-19/,11
https://covid19.govt.nz/news-and-data/latest-news/over-one-million-new-zealanders-have-the-nz-covid-tracer-app/,11
https://covid19.govt.nz/testing-and-isolation/financial-support/,11
https://covid19.govt.nz/prepare-and-stay-safe/protect-yourself-and-others-from-covid-19/face-masks/how-to-make-a-face-mask/,11
https://covid19.govt.nz/prepare-and-stay-safe/protect-yourself-and-others-from-covid-19/face-masks/how-to-wear-a-face-mask-safely/,11
https://covid19.govt.nz/testing-and-isolation/contact-tracing/how-contact-tracing-works/,11
https://covid19.govt.nz/prepare-and-stay-safe/protect-yourself-and-others-from-covid-19/face-masks/types-of-face-masks/,11
https://covid19.govt.nz/prepare-and-stay-safe/protect-yourself-and-others-from-covid-19/face-masks/wearing-a-face-mask/,11
https://covid19.govt.nz/prepare-and-stay-safe/protect-yourself-and-others-from-covid-19/keep-track-of-where-youve-been/,11
https://covid19.govt.nz/testing-and-isolation/if-you-have-covid-19/after-you-have-had-covid-19/,11
https://covid19.govt.nz/languages-and-resources/alternate-formats/large-print-and-audio/covid-19-vaccines-large-print-and-audio/,10
https://covid19.govt.nz/news-and-data/latest-news/covid-19-vaccine-to-be-available-february-2023-for-immunocompromised-and-high-risk-under-5-year-olds/,10
https://covid19.govt.nz/languages-and-resources/alternate-formats/easy-read/covid-19-vaccines-information-in-easy-read/,10
https://covid19.govt.nz/news-and-data/latest-news/government-reminds-international-arrivals-to-test-for-covid-19/,10
https://covid19.govt.nz/news-and-data/latest-news/fourth-death-possibly-linked-to-covid-19-vaccine/,10
https://covid19.govt.nz/health-and-wellbeing/in-an-emergency/,10
https://covid19.govt.nz/languages-and-resources/alternate-formats/new-zealand-sign-language/covid-19-vaccines-in-nzsl/,10
https://covid19.govt.nz/languages-and-resources/alternate-formats/new-zealand-sign-language/prepare-and-stay-safe-nzsl/,10
https://covid19.govt.nz/languages-and-resources/alternate-formats/new-zealand-sign-language/isolation-and-care-nzsl/,10
https://covid19.govt.nz/news-and-data/latest-news/take-steps-to-stay-covid-19-safe-this-summer/,10
https://covid19.govt.nz/health-and-wellbeing/people-at-risk-of-covid-19/,10
https://covid19.govt.nz/languages-and-resources/alternate-formats/new-zealand-sign-language/testing-and-tracing-nzsl/,10
https://covid19.govt.nz/isolation-and-care/financial-support/,10
https://covid19.govt.nz/languages-and-resources/translations/te-reo-maori/care-and-isolation/how-to-use-the-covid-19-contact-tracing-form/,10
https://covid19.govt.nz/languages-and-resources/alternate-formats/new-zealand-sign-language/prepare-and-stay-safe-nzsl/face-masks-nzsl/,10
https://covid19.govt.nz/languages-and-resources/alternate-formats/new-zealand-sign-language/testing-and-tracing-nzsl/testing/,10
https://covid19.govt.nz/languages-and-resources/alternate-formats/new-zealand-sign-language/prepare-and-stay-safe-nzsl/information-about-covid-19-nzsl/,10
https://covid19.govt.nz/isolation-and-care/,10
https://covid19.govt.nz/testing-and-tracing/,10
https://covid19.govt.nz/traffic-lights/life-at-red/moving-buying-and-selling-your-home-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-red/gatherings-and-visits-at-red/visiting-friends-and-whanau-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-red/gatherings-and-visits-at-red/public-and-private-gatherings-at-red/,10
https://covid19.govt.nz/testing-and-isolation/contact-tracing/nz-covid-tracer-app/,10
https://covid19.govt.nz/testing-and-isolation/covid-19-testing/how-covid-19-testing-works/,10
https://covid19.govt.nz/testing-and-tracing/contact-tracing/,10
https://covid19.govt.nz/testing-and-tracing/contact-tracing/close-contacts/,10
https://covid19.govt.nz/traffic-lights/life-at-red/gatherings-and-visits-at-red/marae-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-red/gatherings-and-visits-at-red/funerals-tangihanga-and-last-rites-at-red/,10
https://covid19.govt.nz/testing-and-tracing/contact-tracing/how-contact-tracing-works/,10
https://covid19.govt.nz/testing-and-tracing/covid-19-testing/,10
https://covid19.govt.nz/traffic-lights/life-at-red/gatherings-and-visits-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-red/events-and-public-facilities-at-red/public-facilities-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-red/events-and-public-facilities-at-red/events-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-red/events-and-public-facilities-at-red/,10
https://covid19.govt.nz/traffic-lights/,10
https://covid19.govt.nz/traffic-lights/life-at-red/education-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-green/,10
https://covid19.govt.nz/traffic-lights/life-at-orange/,10
https://covid19.govt.nz/traffic-lights/life-at-orange/businesses-and-workplaces-at-orange/,10
https://covid19.govt.nz/traffic-lights/life-at-orange/education-at-orange/,10
https://covid19.govt.nz/traffic-lights/life-at-red/businesses-and-workplaces-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-orange/travel-accommodation-and-visiting-at-orange/,10
https://covid19.govt.nz/traffic-lights/life-at-orange/sport-and-recreation-at-orange/,10
https://covid19.govt.nz/covid-19-vaccines/get-the-facts-about-covid-19-vaccination/,10
https://covid19.govt.nz/traffic-lights/life-at-orange/shopping-and-services-at-orange/,10
https://covid19.govt.nz/traffic-lights/life-at-orange/moving-buying-and-selling-your-home-at-orange/,10
https://covid19.govt.nz/traffic-lights/life-at-red/hospitality-venues-at-red/,10
https://covid19.govt.nz/traffic-lights/life-at-orange/hospitality-venues-at-orange/,10
